date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:41	23153/23153	---M-Z	200	added ('OK')	application/octet-stream	date:Thu,%2025%20Aug%202016%2015:25:48%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Fall2016IACloseReadingTemplate-SE.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Fall2016IACloseReadingTemplate-SE.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:42	61160/61160	---M-Z	200	added ('OK')	application/pdf	date:Mon,%2029%20Aug%202016%2022:58:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetorical-Box.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetorical-Box.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:42	15783/15783	---M-Z	200	added ('OK')	application/octet-stream	date:Mon,%2029%20Aug%202016%2022:58:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/English---Models-of-Argument-Handout.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/English---Models-of-Argument-Handout.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:43	108362/108362	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2030%20Aug%202016%2004:31:14%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/English---Models-of-Argument-Handout.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/English---Models-of-Argument-Handout.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:43	15356/15356	---M-Z	200	added ('OK')	application/octet-stream	date:Thu,%2027%20Oct%202016%2017:08:59%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/The-Whistle--Benjamin-Franklin.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/The-Whistle--Benjamin-Franklin.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:43	3223162/3223162	---M-Z	200	added ('OK')	application/pdf	date:Sat,%2030%20Jan%202016%2016:53:46%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/2014-Synthesis-Prompt.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/2014-Synthesis-Prompt.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:43	12997/12997	---M-Z	200	added ('OK')	application/octet-stream	date:Fri,%2002%20Dec%202016%2022:57:56%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Basic-Organization-of-Ism-binder.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Basic-Organization-of-Ism-binder.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:43	19914/19914	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2006%20Dec%202016%2020:47:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Rip-Analysis-1.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Rip-Analysis-1.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:44	12140/12140	---M-Z	200	added ('OK')	application/octet-stream	date:Tue,%2014%20Mar%202017%2001:24:11%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Synthesis-Prompt-Group-Creation-Assignment.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Synthesis-Prompt-Group-Creation-Assignment.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:45	396965/396965	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2017%20Mar%202017%2023:46:14%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ap11_frq_english_languageLocavore.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ap11_frq_english_languageLocavore.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:45	14582/14582	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/photo42888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:46	33934/33934	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:42%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uh1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uh1.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h1.aspx)
22:57:46	13488/13488	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:41%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h1.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/h12888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h1.aspx)
22:57:47	22633/22633	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:42%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uh3.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uh3.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h3.aspx)
22:57:47	927775/927775	---M-Z	200	added ('OK')	application/pdf	date:Tue,%2015%20Aug%202017%2018:29:32%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Modern-Approaches-to-Argument.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Modern-Approaches-to-Argument.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:47	3756/3756	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:42%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h3.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/h32888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h3.aspx)
22:57:48	46519/46519	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:43%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uh2.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uh2.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h2.aspx)
22:57:48	25705/25705	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:44%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h2.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/h22888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h2.aspx)
22:57:48	23204/23204	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:44%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uh4.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uh4.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h4.aspx)
22:57:49	4523/4523	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:44%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h4.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/h42888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h4.aspx)
22:57:49	44650/44650	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:45%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ulinks3.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ulinks3.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
22:57:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Dec%202017%2006:57:45%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/nfs.sparknotes.com/romeojuliet/%e2%80%8e	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/nfs.sparknotes.com/romeojuliet/%e2%80%8e.a3.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
22:57:50	1607/1607	---M--	200	added ('OK')	image/gif	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.com/logos/Logo_25wht.gif	C:/My%20Web%20Sites/padilla/www.google.com/logos/Logo_25wht.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
22:57:50	13305/13305	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:45%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/links32888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
22:57:51	193/193	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Dec%202017%2006:57:46%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto3.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto3.a6.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:51	8337/8337	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:47%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Login.aspx?returnUrl=uphoto3.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Login0b07.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:51	2457/2457	---M--	200	added ('OK')	image/gif	etag:%2226b4d517651c61:0%22	http://teacherweb.com/images/BT-DkRedHandouts.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/BT-DkRedHandouts.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:52	41359/41359	---M-Z	200	added ('OK')	application/pdf	date:Thu,%2006%20May%202010%2022:18:09%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/NoteCardsOutline-2.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/NoteCardsOutline-2.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:52	40538/40538	---M-Z	200	added ('OK')	application/rtf	date:Thu,%2008%20Apr%202010%2015:52:02%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/RecreationalReadingShortForm.rtf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/RecreationalReadingShortForm.rtf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:52	38912/38912	---M-Z	200	added ('OK')	application/msword	date:Mon,%2017%20Jan%202011%2022:22:08%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Quote_Integration1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Quote_Integration1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:53	49152/49152	---M-Z	200	added ('OK')	application/msword	date:Mon,%2017%20Jan%202011%2022:52:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Drama-Terminology.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Drama-Terminology.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:53	36869/36869	---M-Z	200	added ('OK')	application/msword	date:Mon,%2017%20Jan%202011%2023:07:50%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Poetic-Devices-2.doc.dot	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Poetic-Devices-2.doc.dot	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:53	26624/26624	---M-Z	200	added ('OK')	application/msword	date:Mon,%2008%20Dec%202014%2022:33:38%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Freshmen-Semester-I-Study-Guide-2014.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Freshmen-Semester-I-Study-Guide-2014.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:54	24064/24064	---M-Z	200	added ('OK')	application/msword	date:Wed,%2019%20Oct%202011%2013:33:19%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/165_NONFICTION-ASSIGNMENT-SHEET-1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/165_NONFICTION-ASSIGNMENT-SHEET-1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:54	23040/23040	---M-Z	200	added ('OK')	application/msword	date:Mon,%2005%20Jan%202015%2021:52:06%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/_A-Narrow-Fellow-in-the-Grass_by-Emily-Dickinson.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/_A-Narrow-Fellow-in-the-Grass_by-Emily-Dickinson.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:55	7049/7049	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:49%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/photo32888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
22:57:55	61143/61143	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:50%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ulinks1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ulinks1.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx)
22:57:55	1245/1245	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Dec%202017%2006:57:51%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/www.radiostratosphere.com/zsite/behind-the-dial/the-depression-years.html	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/www.radiostratosphere.com/zsite/behind-the-dial/the-depression-years.b3.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx)
22:57:56	22552/22552	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:51%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/links12888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx)
22:57:56	193/193	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Dec%202017%2006:57:52%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto1.b5.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:56	8337/8337	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:57:52%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Login.aspx?returnUrl=uphoto1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Login8ce5.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:57	33280/33280	---M-Z	200	added ('OK')	application/msword	date:Wed,%2022%20Feb%202012%2001:40:05%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Essay-Outline-Sample.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Essay-Outline-Sample.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:57	10441/10441	---M-Z	200	added ('OK')	application/octet-stream	date:Tue,%2029%20Aug%202017%2020:07:12%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Developing-Your-Claim.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Developing-Your-Claim.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:58	29184/29184	---M-Z	200	added ('OK')	application/msword	date:Mon,%2006%20May%202013%2022:38:12%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Of-Mice-and-Men-STUDY-GUIDE-QUESTIONS.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Of-Mice-and-Men-STUDY-GUIDE-QUESTIONS.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:58	11599441/11599441	---M-Z	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202014%2021:31:23%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetoric-and-Analysis---Ch.4-Jolliffe.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Rhetoric-and-Analysis---Ch.4-Jolliffe.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
22:57:58	43520/43520	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2003:11:36%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/JUNIORADVANCEDPLACEMENTENGLISH.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/JUNIORADVANCEDPLACEMENTENGLISH.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:59	65727/65727	---M-Z	200	added ('OK')	application/pdf	date:Fri,%2014%20May%202010%2020:46:15%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Welty---Death-Traveling-Salesman.pdf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Welty---Death-Traveling-Salesman.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:59	125440/125440	---M-Z	200	added ('OK')	application/msword	date:Tue,%2027%20Apr%202010%2010:15:23%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/MULTIPLE.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/MULTIPLE.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:57:59	40960/40960	---M-Z	200	added ('OK')	application/msword	date:Mon,%2003%20May%202010%2023:30:11%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/SynopsisofLitStories.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/SynopsisofLitStories.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:00	40448/40448	---M-Z	200	added ('OK')	application/msword	date:Wed,%2028%20Apr%202010%2010:11:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/MULTIPLE-CHOICE-REASONS-FOR-WRONG-ANSWERS1.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/MULTIPLE-CHOICE-REASONS-FOR-WRONG-ANSWERS1.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:00	35019/35019	---M-Z	200	added ('OK')	application/rtf	date:Sat,%2001%20May%202010%2010:06:40%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/-Death-of--SalesmanStudyGuide.rtf	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/-Death-of--SalesmanStudyGuide.rtf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:00	35328/35328	---M-Z	200	added ('OK')	application/msword	date:Tue,%2027%20Apr%202010%2010:15:05%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/-Death-of--SalesmanStudyGuide.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/-Death-of--SalesmanStudyGuide.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:01	36864/36864	---M-Z	200	added ('OK')	application/msword	date:Mon,%2012%20Apr%202010%2002:50:53%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Gatsby-Study-Guide-Questions.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Gatsby-Study-Guide-Questions.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:01	22528/22528	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:02%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/StudyGuideSophomores.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/StudyGuideSophomores.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:01	27136/27136	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:02%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/StudyGuideSeniors.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/StudyGuideSeniors.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:02	62464/62464	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:01%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/fromTheAutobiography.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/fromTheAutobiography.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:02	29696/29696	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:02%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/SHORTANSWERSTUDYGUIDEQUESTIONS.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/SHORTANSWERSTUDYGUIDEQUESTIONS.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:02	37376/37376	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:51:59%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Aristotlestragichero.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Aristotlestragichero.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:03	23040/23040	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:02%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/RomanticismandTranscendentalism.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/RomanticismandTranscendentalism.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:03	43008/43008	---M-Z	200	added ('OK')	application/msword	date:Thu,%2008%20Apr%202010%2015:52:03%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/TheCritique.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/TheCritique.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:03	28160/28160	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2018:49:37%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/BragSheet.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/BragSheet.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:04	33280/33280	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2022:05:55%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/APStudyQuestionsforTheCrucible.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/APStudyQuestionsforTheCrucible.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:04	26624/26624	---M-Z	200	added ('OK')	application/msword	date:Sat,%2010%20Apr%202010%2002:00:47%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/CrucibleStudyQuestions.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/CrucibleStudyQuestions.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:04	236038/236038	---M-Z	200	added ('OK')	application/msword	date:Sat,%2010%20Apr%202010%2009:23:24%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/SHORTSTORYUNITFORWEBSITE.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/SHORTSTORYUNITFORWEBSITE.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:05	11748/11748	---M-Z	200	added ('OK')	application/octet-stream	date:Sat,%2010%20Apr%202010%2006:29:59%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/APRomanticismProjectPortfolioOrder.docx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/APRomanticismProjectPortfolioOrder.docx	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
22:58:05	36864/36864	---M-Z	200	added ('OK')	application/msword	date:Fri,%2009%20Apr%202010%2005:40:22%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/StudyguideHUCKFINN.doc	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/StudyguideHUCKFINN.doc	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
